,Month,Month Code,County,County Code,Deaths,latitude,longitude,Population
1583,"Dec., 2014",2014/12,"Shelby County, TN",47157,15,35.1782557,-89.8739775,938405
1617,"Feb., 2015",2015/02,"Shelby County, TN",47157,14,35.1782557,-89.8739775,938069
1633,"Mar., 2015",2015/03,"Shelby County, TN",47157,11,35.1782557,-89.8739775,938069
1646,"Apr., 2015",2015/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775,938069
1667,"May, 2015",2015/05,"Shelby County, TN",47157,11,35.1782557,-89.8739775,938069
1692,"Jun., 2015",2015/06,"Shelby County, TN",47157,10,35.1782557,-89.8739775,938069
1722,"Jul., 2015",2015/07,"Shelby County, TN",47157,18,35.1782557,-89.8739775,938069
1747,"Aug., 2015",2015/08,"Shelby County, TN",47157,21,35.1782557,-89.8739775,938069
1771,"Sep., 2015",2015/09,"Shelby County, TN",47157,13,35.1782557,-89.8739775,938069
1796,"Oct., 2015",2015/10,"Shelby County, TN",47157,13,35.1782557,-89.8739775,938069
1820,"Nov., 2015",2015/11,"Shelby County, TN",47157,10,35.1782557,-89.8739775,938069
1841,"Dec., 2015",2015/12,"Shelby County, TN",47157,16,35.1782557,-89.8739775,938069
1859,"Jan., 2016",2016/01,"Shelby County, TN",47157,18,35.1782557,-89.8739775,934603
1871,"Feb., 2016",2016/02,"Shelby County, TN",47157,11,35.1782557,-89.8739775,934603
1889,"Mar., 2016",2016/03,"Shelby County, TN",47157,18,35.1782557,-89.8739775,934603
1908,"Apr., 2016",2016/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775,934603
1932,"May, 2016",2016/05,"Shelby County, TN",47157,20,35.1782557,-89.8739775,934603
1959,"Jun., 2016",2016/06,"Shelby County, TN",47157,18,35.1782557,-89.8739775,934603
1986,"Jul., 2016",2016/07,"Shelby County, TN",47157,18,35.1782557,-89.8739775,934603
2017,"Aug., 2016",2016/08,"Shelby County, TN",47157,18,35.1782557,-89.8739775,934603
2042,"Sep., 2016",2016/09,"Shelby County, TN",47157,19,35.1782557,-89.8739775,934603
2066,"Oct., 2016",2016/10,"Shelby County, TN",47157,21,35.1782557,-89.8739775,934603
2093,"Nov., 2016",2016/11,"Shelby County, TN",47157,12,35.1782557,-89.8739775,934603
2118,"Dec., 2016",2016/12,"Shelby County, TN",47157,20,35.1782557,-89.8739775,934603
217,"Nov., 2007",2007/11,"St. Louis city, MO",29510,14,38.6267938,-90.19770345,355663
235,"Dec., 2007",2007/12,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,355663
301,"Apr., 2008",2008/04,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,356730
324,"May, 2008",2008/05,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,356730
344,"Jun., 2008",2008/06,"St. Louis city, MO",29510,18,38.6267938,-90.19770345,356730
385,"Aug., 2008",2008/08,"St. Louis city, MO",29510,13,38.6267938,-90.19770345,356730
404,"Sep., 2008",2008/09,"St. Louis city, MO",29510,13,38.6267938,-90.19770345,356730
536,"May, 2009",2009/05,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,356587
620,"Oct., 2009",2009/10,"St. Louis city, MO",29510,18,38.6267938,-90.19770345,356587
634,"Nov., 2009",2009/11,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,356587
705,"Apr., 2010",2010/04,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,319289
818,"Nov., 2010",2010/11,"St. Louis city, MO",29510,19,38.6267938,-90.19770345,319289
873,"Mar., 2011",2011/03,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,319104
918,"Jun., 2011",2011/06,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,319104
970,"Sep., 2011",2011/09,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,319104
1086,"May, 2012",2012/05,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,319083
1105,"Jun., 2012",2012/06,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,319083
1120,"Jul., 2012",2012/07,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,319083
1224,"Jan., 2013",2013/01,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,318157
1401,"Dec., 2013",2013/12,"St. Louis city, MO",29510,13,38.6267938,-90.19770345,318157
1416,"Jan., 2014",2014/01,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,317222
1548,"Oct., 2014",2014/10,"St. Louis city, MO",29510,15,38.6267938,-90.19770345,317222
1562,"Nov., 2014",2014/11,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,317222
1580,"Dec., 2014",2014/12,"St. Louis city, MO",29510,16,38.6267938,-90.19770345,317222
1597,"Jan., 2015",2015/01,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,315685
1644,"Apr., 2015",2015/04,"St. Louis city, MO",29510,15,38.6267938,-90.19770345,315685
1688,"Jun., 2015",2015/06,"St. Louis city, MO",29510,16,38.6267938,-90.19770345,315685
1714,"Jul., 2015",2015/07,"St. Louis city, MO",29510,14,38.6267938,-90.19770345,315685
1742,"Aug., 2015",2015/08,"St. Louis city, MO",29510,16,38.6267938,-90.19770345,315685
1763,"Sep., 2015",2015/09,"St. Louis city, MO",29510,13,38.6267938,-90.19770345,315685
1791,"Oct., 2015",2015/10,"St. Louis city, MO",29510,13,38.6267938,-90.19770345,315685
1815,"Nov., 2015",2015/11,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,315685
1855,"Jan., 2016",2016/01,"St. Louis city, MO",29510,11,38.6267938,-90.19770345,311404
1905,"Apr., 2016",2016/04,"St. Louis city, MO",29510,19,38.6267938,-90.19770345,311404
1953,"Jun., 2016",2016/06,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,311404
1981,"Jul., 2016",2016/07,"St. Louis city, MO",29510,16,38.6267938,-90.19770345,311404
2008,"Aug., 2016",2016/08,"St. Louis city, MO",29510,17,38.6267938,-90.19770345,311404
2035,"Sep., 2016",2016/09,"St. Louis city, MO",29510,10,38.6267938,-90.19770345,311404
2113,"Dec., 2016",2016/12,"St. Louis city, MO",29510,13,38.6267938,-90.19770345,311404
737,"Jun., 2010",2010/06,"St. Louis County, MO",29189,14,38.63904535,-90.51882739,998792
817,"Nov., 2010",2010/11,"St. Louis County, MO",29189,11,38.63904535,-90.51882739,998792
902,"May, 2011",2011/05,"St. Louis County, MO",29189,11,38.63904535,-90.51882739,999016
1027,"Jan., 2012",2012/01,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,1001000
1141,"Aug., 2012",2012/08,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,1001000
1561,"Nov., 2014",2014/11,"St. Louis County, MO",29189,13,38.63904535,-90.51882739,1002000
1579,"Dec., 2014",2014/12,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,1002000
1630,"Mar., 2015",2015/03,"St. Louis County, MO",29189,11,38.63904535,-90.51882739,1003000
1662,"May, 2015",2015/05,"St. Louis County, MO",29189,18,38.63904535,-90.51882739,1003000
1687,"Jun., 2015",2015/06,"St. Louis County, MO",29189,11,38.63904535,-90.51882739,1003000
1713,"Jul., 2015",2015/07,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,1003000
1741,"Aug., 2015",2015/08,"St. Louis County, MO",29189,16,38.63904535,-90.51882739,1003000
1762,"Sep., 2015",2015/09,"St. Louis County, MO",29189,13,38.63904535,-90.51882739,1003000
1790,"Oct., 2015",2015/10,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,1003000
1886,"Mar., 2016",2016/03,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,998581
1926,"May, 2016",2016/05,"St. Louis County, MO",29189,13,38.63904535,-90.51882739,998581
1952,"Jun., 2016",2016/06,"St. Louis County, MO",29189,12,38.63904535,-90.51882739,998581
1980,"Jul., 2016",2016/07,"St. Louis County, MO",29189,12,38.63904535,-90.51882739,998581
2007,"Aug., 2016",2016/08,"St. Louis County, MO",29189,12,38.63904535,-90.51882739,998581
2060,"Oct., 2016",2016/10,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,998581
2088,"Nov., 2016",2016/11,"St. Louis County, MO",29189,10,38.63904535,-90.51882739,998581
788,"Sep., 2010",2010/09,"Suffolk County, MA",25025,14,42.3544455,-70.9788771,725262
933,"Jul., 2011",2011/07,"Suffolk County, MA",25025,10,42.3544455,-70.9788771,736692
956,"Aug., 2011",2011/08,"Summit County, OH",39153,11,41.1457902,-81.5333603,541281
200,"Oct., 2007",2007/10,"Tarrant County, TX",48439,10,32.7513658,-97.335696,1710000
309,"Apr., 2008",2008/04,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1750000
412,"Sep., 2008",2008/09,"Tarrant County, TX",48439,12,32.7513658,-97.335696,1750000
435,"Oct., 2008",2008/10,"Tarrant County, TX",48439,10,32.7513658,-97.335696,1750000
725,"May, 2010",2010/05,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1750000
824,"Nov., 2010",2010/11,"Tarrant County, TX",48439,14,32.7513658,-97.335696,1750000
942,"Jul., 2011",2011/07,"Tarrant County, TX",48439,12,32.7513658,-97.335696,1848000
1017,"Dec., 2011",2011/12,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1848000
1302,"Jun., 2013",2013/06,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1913000
1322,"Jul., 2013",2013/07,"Tarrant County, TX",48439,12,32.7513658,-97.335696,1913000
1392,"Nov., 2013",2013/11,"Tarrant County, TX",48439,10,32.7513658,-97.335696,1913000
1492,"Jun., 2014",2014/06,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1946000
1587,"Dec., 2014",2014/12,"Tarrant County, TX",48439,14,32.7513658,-97.335696,1946000
1671,"May, 2015",2015/05,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1982000
1912,"Apr., 2016",2016/04,"Tarrant County, TX",48439,11,32.7513658,-97.335696,2016872
1936,"May, 2016",2016/05,"Tarrant County, TX",48439,13,32.7513658,-97.335696,2016872
1225,"Jan., 2013",2013/01,"Tulsa County, OK",40143,10,36.1012145,-95.9250506,623488
2064,"Oct., 2016",2016/10,"Tulsa County, OK",40143,10,36.1012145,-95.9250506,403090
11,"Jan., 2007",2007/01,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1981000
30,"Feb., 2007",2007/02,"Wayne County, MI",26163,19,42.2682408,-83.2844172,1981000
46,"Mar., 2007",2007/03,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1981000
63,"Apr., 2007",2007/04,"Wayne County, MI",26163,17,42.2682408,-83.2844172,1981000
83,"May, 2007",2007/05,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1981000
105,"Jun., 2007",2007/06,"Wayne County, MI",26163,48,42.2682408,-83.2844172,1981000
128,"Jul., 2007",2007/07,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1981000
153,"Aug., 2007",2007/08,"Wayne County, MI",26163,37,42.2682408,-83.2844172,1981000
173,"Sep., 2007",2007/09,"Wayne County, MI",26163,43,42.2682408,-83.2844172,1981000
192,"Oct., 2007",2007/10,"Wayne County, MI",26163,37,42.2682408,-83.2844172,1981000
216,"Nov., 2007",2007/11,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1981000
234,"Dec., 2007",2007/12,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1981000
253,"Jan., 2008",2008/01,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1949000
267,"Feb., 2008",2008/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1949000
283,"Mar., 2008",2008/03,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1949000
299,"Apr., 2008",2008/04,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1949000
322,"May, 2008",2008/05,"Wayne County, MI",26163,27,42.2682408,-83.2844172,1949000
343,"Jun., 2008",2008/06,"Wayne County, MI",26163,22,42.2682408,-83.2844172,1949000
364,"Jul., 2008",2008/07,"Wayne County, MI",26163,35,42.2682408,-83.2844172,1949000
383,"Aug., 2008",2008/08,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1949000
402,"Sep., 2008",2008/09,"Wayne County, MI",26163,38,42.2682408,-83.2844172,1949000
427,"Oct., 2008",2008/10,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1949000
445,"Nov., 2008",2008/11,"Wayne County, MI",26163,28,42.2682408,-83.2844172,1949000
464,"Dec., 2008",2008/12,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1949000
476,"Jan., 2009",2009/01,"Wayne County, MI",26163,19,42.2682408,-83.2844172,1926000
487,"Feb., 2009",2009/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1926000
501,"Mar., 2009",2009/03,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1926000
516,"Apr., 2009",2009/04,"Wayne County, MI",26163,28,42.2682408,-83.2844172,1926000
535,"May, 2009",2009/05,"Wayne County, MI",26163,36,42.2682408,-83.2844172,1926000
552,"Jun., 2009",2009/06,"Wayne County, MI",26163,31,42.2682408,-83.2844172,1926000
571,"Jul., 2009",2009/07,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1926000
589,"Aug., 2009",2009/08,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1926000
604,"Sep., 2009",2009/09,"Wayne County, MI",26163,32,42.2682408,-83.2844172,1926000
619,"Oct., 2009",2009/10,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1926000
633,"Nov., 2009",2009/11,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1926000
648,"Dec., 2009",2009/12,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1926000
663,"Jan., 2010",2010/01,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1815000
672,"Feb., 2010",2010/02,"Wayne County, MI",26163,15,42.2682408,-83.2844172,1815000
686,"Mar., 2010",2010/03,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1815000
703,"Apr., 2010",2010/04,"Wayne County, MI",26163,29,42.2682408,-83.2844172,1815000
721,"May, 2010",2010/05,"Wayne County, MI",26163,27,42.2682408,-83.2844172,1815000
736,"Jun., 2010",2010/06,"Wayne County, MI",26163,17,42.2682408,-83.2844172,1815000
748,"Jul., 2010",2010/07,"Wayne County, MI",26163,33,42.2682408,-83.2844172,1815000
769,"Aug., 2010",2010/08,"Wayne County, MI",26163,17,42.2682408,-83.2844172,1815000
789,"Sep., 2010",2010/09,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1815000
803,"Oct., 2010",2010/10,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1815000
816,"Nov., 2010",2010/11,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1815000
833,"Dec., 2010",2010/12,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1815000
849,"Jan., 2011",2011/01,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1801000
859,"Feb., 2011",2011/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1801000
871,"Mar., 2011",2011/03,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1801000
886,"Apr., 2011",2011/04,"Wayne County, MI",26163,34,42.2682408,-83.2844172,1801000
901,"May, 2011",2011/05,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1801000
917,"Jun., 2011",2011/06,"Wayne County, MI",26163,33,42.2682408,-83.2844172,1801000
934,"Jul., 2011",2011/07,"Wayne County, MI",26163,33,42.2682408,-83.2844172,1801000
951,"Aug., 2011",2011/08,"Wayne County, MI",26163,31,42.2682408,-83.2844172,1801000
968,"Sep., 2011",2011/09,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1801000
987,"Oct., 2011",2011/10,"Wayne County, MI",26163,22,42.2682408,-83.2844172,1801000
1001,"Nov., 2011",2011/11,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1801000
1011,"Dec., 2011",2011/12,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1801000
1026,"Jan., 2012",2012/01,"Wayne County, MI",26163,33,42.2682408,-83.2844172,1793000
1039,"Feb., 2012",2012/02,"Wayne County, MI",26163,11,42.2682408,-83.2844172,1793000
1055,"Mar., 2012",2012/03,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1793000
1066,"Apr., 2012",2012/04,"Wayne County, MI",26163,28,42.2682408,-83.2844172,1793000
1085,"May, 2012",2012/05,"Wayne County, MI",26163,29,42.2682408,-83.2844172,1793000
1104,"Jun., 2012",2012/06,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1793000
1119,"Jul., 2012",2012/07,"Wayne County, MI",26163,42,42.2682408,-83.2844172,1793000
1139,"Aug., 2012",2012/08,"Wayne County, MI",26163,44,42.2682408,-83.2844172,1793000
1160,"Sep., 2012",2012/09,"Wayne County, MI",26163,41,42.2682408,-83.2844172,1793000
1176,"Oct., 2012",2012/10,"Wayne County, MI",26163,31,42.2682408,-83.2844172,1793000
1192,"Nov., 2012",2012/11,"Wayne County, MI",26163,36,42.2682408,-83.2844172,1793000
1209,"Dec., 2012",2012/12,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1793000
1222,"Jan., 2013",2013/01,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1776000
1237,"Feb., 2013",2013/02,"Wayne County, MI",26163,17,42.2682408,-83.2844172,1776000
1252,"Mar., 2013",2013/03,"Wayne County, MI",26163,19,42.2682408,-83.2844172,1776000
1265,"Apr., 2013",2013/04,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1776000
1281,"May, 2013",2013/05,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1776000
1295,"Jun., 2013",2013/06,"Wayne County, MI",26163,22,42.2682408,-83.2844172,1776000
1314,"Jul., 2013",2013/07,"Wayne County, MI",26163,36,42.2682408,-83.2844172,1776000
1333,"Aug., 2013",2013/08,"Wayne County, MI",26163,32,42.2682408,-83.2844172,1776000
1349,"Sep., 2013",2013/09,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1776000
1367,"Oct., 2013",2013/10,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1776000
1383,"Nov., 2013",2013/11,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1776000
1400,"Dec., 2013",2013/12,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1776000
1415,"Jan., 2014",2014/01,"Wayne County, MI",26163,13,42.2682408,-83.2844172,1766000
1426,"Feb., 2014",2014/02,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1766000
1437,"Mar., 2014",2014/03,"Wayne County, MI",26163,10,42.2682408,-83.2844172,1766000
1449,"Apr., 2014",2014/04,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1766000
1465,"May, 2014",2014/05,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1766000
1485,"Jun., 2014",2014/06,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1766000
1500,"Jul., 2014",2014/07,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1766000
1514,"Aug., 2014",2014/08,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1766000
1530,"Sep., 2014",2014/09,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1766000
1546,"Oct., 2014",2014/10,"Wayne County, MI",26163,16,42.2682408,-83.2844172,1766000
1560,"Nov., 2014",2014/11,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1766000
1578,"Dec., 2014",2014/12,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1766000
1596,"Jan., 2015",2015/01,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1759000
1614,"Feb., 2015",2015/02,"Wayne County, MI",26163,13,42.2682408,-83.2844172,1759000
1629,"Mar., 2015",2015/03,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1759000
1643,"Apr., 2015",2015/04,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1759000
1661,"May, 2015",2015/05,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1759000
1686,"Jun., 2015",2015/06,"Wayne County, MI",26163,31,42.2682408,-83.2844172,1759000
1711,"Jul., 2015",2015/07,"Wayne County, MI",26163,16,42.2682408,-83.2844172,1759000
1740,"Aug., 2015",2015/08,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1759000
1760,"Sep., 2015",2015/09,"Wayne County, MI",26163,22,42.2682408,-83.2844172,1759000
1789,"Oct., 2015",2015/10,"Wayne County, MI",26163,16,42.2682408,-83.2844172,1759000
1814,"Nov., 2015",2015/11,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1759000
1833,"Dec., 2015",2015/12,"Wayne County, MI",26163,31,42.2682408,-83.2844172,1759000
1853,"Jan., 2016",2016/01,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1749366
1868,"Feb., 2016",2016/02,"Wayne County, MI",26163,15,42.2682408,-83.2844172,1749366
1885,"Mar., 2016",2016/03,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1749366
1904,"Apr., 2016",2016/04,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1749366
1925,"May, 2016",2016/05,"Wayne County, MI",26163,33,42.2682408,-83.2844172,1749366
1951,"Jun., 2016",2016/06,"Wayne County, MI",26163,27,42.2682408,-83.2844172,1749366
1978,"Jul., 2016",2016/07,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1749366
2005,"Aug., 2016",2016/08,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1749366
2033,"Sep., 2016",2016/09,"Wayne County, MI",26163,27,42.2682408,-83.2844172,1749366
2058,"Oct., 2016",2016/10,"Wayne County, MI",26163,29,42.2682408,-83.2844172,1749366
